SubmissionId,LeadId,SubChannelId,SubChannelName,MarketingUnitId,MUName,TrackId,CampaignName,ClientRelationshipId,CountAgainstCap
13490894,16908305,12,Online Partners,126,Jobcase H&P,62ED5806-45CC-4A84-B16C-0F0609029442,Jobcase Campus API,5186,1
13490895,16908306,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,5345,1
13490896,16908307,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,5345,1
13490632,16908044,20,Clicks,168,Clicks,9E061C0C-414B-4DF3-AC89-2242C5F99D5B,post.degree.today_Renuant,8680,1
13490633,16908045,12,Online Partners,126,Jobcase H&P,62ED5806-45CC-4A84-B16C-0F0609029442,Jobcase Campus API,5123,1
13490631,16908047,5,Traditional Display,225,Quinst Premier,1BEB55BD-32F8-4DA5-BB9B-31F7836F998A,display_ec_quinst_General_CA_tier1_mpe,91,1
13490635,16908048,12,Online Partners,20,Job Board,148CDA62-B1A5-46C8-AA3A-E4739C704897,Brightfire Online,23,1
13490636,16908049,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,23,1
13490636,16908050,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,8655,1
13490637,16908051,15,Paid Search,44,FinancialAidV2,9ACCDD77-6F27-4903-B125-26C22A2CD3BE,ppc_google_ec_newfinaid_grants,8409,1
13490639,16908052,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8655,1
13490639,16908053,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8593,1
13490641,16908054,7,GDN,63,Targeted Campus,C4D199A8-8899-4DF9-BB14-48B7618FFDA3,ppcd_gdn_ec_grants_campusonly_mpe,22,1
13490642,16908055,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8655,1
13490644,16908058,12,Online Partners,20,Job Board,722C635C-04E9-4B85-AE03-1BB98945747E,ClassesUSACAMPUS,8692,1
13490645,16908059,15,Paid Search,45,GradSchools,9F50864D-6F75-418D-BC06-4EF0987559A4,ppc_msn_gs_doctorate,8487,1
13490645,16908060,15,Paid Search,45,GradSchools,9F50864D-6F75-418D-BC06-4EF0987559A4,ppc_msn_gs_doctorate,71,1
13490645,16908061,15,Paid Search,45,GradSchools,9F50864D-6F75-418D-BC06-4EF0987559A4,ppc_msn_gs_doctorate,8625,1
13490646,16908062,15,Paid Search,44,FinancialAidV2,27F36443-6F58-4D4E-8053-855F9DB02D9F,ppc_google_ec_newfinaid_gfw_mpe,23,1
13490647,16908064,5,Traditional Display,74,Campus Explorer,88D24F89-C00F-422B-862B-E19E92037176,display_el_campusexplorer_psychology_mpe,8649,1
13491031,16908448,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,23,1
13491032,16908450,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,8195,1
13491032,16908451,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,23,1
13491032,16908452,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,8593,1
13491034,16908453,20,Clicks,168,Clicks,622A2E63-34E5-4110-8596-7892A81EE002,degree.today_ocu_branded,237,1
13491027,16908454,5,Traditional Display,74,Campus Explorer,97821C21-7DD0-44C0-9A8E-1865EC64882B,display_bano_campusexplorer_cna_mpe,8657,1
13491031,16908455,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8712,1
13491032,16908456,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,5286,1
13490661,16908081,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8655,1
13490662,16908083,5,Traditional Display,222,MediaAlpha,97778EA4-DA15-4F72-9C02-F28EE6836014,display_ec_mediaalpha_USA_TY_education_mpe,8714,1
13490663,16908085,12,Online Partners,20,Job Board,722C635C-04E9-4B85-AE03-1BB98945747E,ClassesUSACAMPUS,8697,1
13490664,16908086,12,Online Partners,126,Jobcase H&P,ACC8EE78-9521-4806-B5F0-6F8D377A1939,Link out,8593,1
13490665,16908087,15,Paid Search,217,Exclusive Prime,8E2B8BAE-7790-4162-B408-27F5A0F8E4E1,ppc_google_microsite_FTC_exclusiveprime_snhu,132,1
13490662,16908088,5,Traditional Display,222,MediaAlpha,97778EA4-DA15-4F72-9C02-F28EE6836014,display_ec_mediaalpha_USA_TY_education_mpe,91,1
13490667,16908089,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,8697,1
13490670,16908091,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,8195,1
13490668,16908092,5,Traditional Display,225,Quinst Premier,1FAC5C9B-A6C8-476C-B151-AB7C4215AF9A,display_ec_quinst_G2018_tier1_mpe,8195,1
13490672,16908094,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,23,1
13490672,16908095,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8568,1
13490673,16908096,20,Clicks,168,Clicks,F9319C4A-61B1-424A-B818-5870DE2EEAE8,post.degree.today_eddy,8680,1
13490675,16908097,12,Online Partners,126,Jobcase H&P,62ED5806-45CC-4A84-B16C-0F0609029442,Jobcase Campus API,5186,1
13490676,16908098,12,Online Partners,20,Job Board,4906CC9E-4CC0-49B7-92B7-D281F233232A,Tier 3,23,1
13490672,16908099,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8657,1
13490677,16908100,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,91,1
13490677,16908101,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8657,1
13490678,16908102,20,Clicks,168,Clicks,622A2E63-34E5-4110-8596-7892A81EE002,degree.today_ocu_branded,237,1
13491446,16908826,8,Call Center Partners,93,LowCostvendor,0B5E30FF-2EB7-41F0-9426-C9658A2C8F39,Noble Voice Tier 3,23,1
13491448,16908827,3,Internal Transfer Agreements,118,Job Board – All,D83CE835-E012-464F-8C4D-8F2F732DE398,Brightfire Warm Transfer,8655,1
13491448,16908828,3,Internal Transfer Agreements,118,Job Board – All,D83CE835-E012-464F-8C4D-8F2F732DE398,Brightfire Warm Transfer,7996,1
13491449,16908829,8,Call Center Partners,14,Job Board - All,CE9BC209-B920-4FB3-A3D0-4F278362A0EA,Call Center ProvideTier3,8712,1
13491454,16908830,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,91,1
13490682,16908104,20,Clicks,168,Clicks,9E061C0C-414B-4DF3-AC89-2242C5F99D5B,post.degree.today_Renuant,8680,1
13490685,16908106,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,8655,1
13490689,16908109,12,Online Partners,20,Job Board,4906CC9E-4CC0-49B7-92B7-D281F233232A,Tier 3,23,1
13490692,16908110,5,Traditional Display,225,Quinst Premier,48CCCDB0-87A7-42D0-BFD5-95042A816AA2,display_ec_quinst_General_CA_tier1,8409,1
13490695,16908112,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,2,1
13490696,16908113,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,22,1
13490699,16908116,12,Online Partners,20,Job Board,722C635C-04E9-4B85-AE03-1BB98945747E,ClassesUSACAMPUS,8625,1
13491459,16908838,8,Call Center Partners,14,Job Board - All,60C61465-F427-4F8C-9A5E-721B5A5BF57B,AC Media Coral Springs - API,5106,1
13491460,16908839,3,Internal Transfer Agreements,118,Job Board – All,D83CE835-E012-464F-8C4D-8F2F732DE398,Brightfire Warm Transfer,5123,1
13491461,16908840,8,Call Center Partners,14,Job Board - All,D668BEC0-624A-48AA-BF6A-241321F8E196,Inside Academics CC ECS,8692,1
13490700,16908117,5,Traditional Display,78,Future Ads Premier,F6C60D7B-D91E-4E1D-9D18-645F49D75A3F,display_ec_futureads_display_onlinecollege_night,5106,1
13491466,16908843,15,Paid Search,44,FinancialAidV2,786B3A68-E875-4919-9CD3-6B3858C5F4F8,ppc_google_ec_newfinaid_fafsa_RLSA_mpe,155,1
13491466,16908844,15,Paid Search,44,FinancialAidV2,786B3A68-E875-4919-9CD3-6B3858C5F4F8,ppc_google_ec_newfinaid_fafsa_RLSA_mpe,22,1
13490701,16908118,15,Paid Search,24,Degree,DE2BEE8F-3BA6-46D3-BA7A-F1EBD77928B0,ppc_google_microsite_bno_lvn_mpe_test,8409,1
13490704,16908119,15,Paid Search,28,Head Terms,61FC0C2A-33E6-439A-9B7F-1C4119B6936A,ppc_google_ec_generic_ht2011_main_mpe_s4,8649,1
13490704,16908120,15,Paid Search,28,Head Terms,61FC0C2A-33E6-439A-9B7F-1C4119B6936A,ppc_google_ec_generic_ht2011_main_mpe_s4,8657,1
13490704,16908121,15,Paid Search,28,Head Terms,61FC0C2A-33E6-439A-9B7F-1C4119B6936A,ppc_google_ec_generic_ht2011_main_mpe_s4,8714,1
13490704,16908122,15,Paid Search,28,Head Terms,61FC0C2A-33E6-439A-9B7F-1C4119B6936A,ppc_google_ec_generic_ht2011_main_mpe_s4,22,1
13490706,16908123,15,Paid Search,28,Head Terms,22E37B91-D892-4BF2-904E-2BD70591EB89,ppc_google_ec_generic_headterm_customermatch_mpe,8649,1
13490706,16908124,15,Paid Search,28,Head Terms,22E37B91-D892-4BF2-904E-2BD70591EB89,ppc_google_ec_generic_headterm_customermatch_mpe,8657,1
13490706,16908125,15,Paid Search,28,Head Terms,22E37B91-D892-4BF2-904E-2BD70591EB89,ppc_google_ec_generic_headterm_customermatch_mpe,91,1
13490706,16908126,15,Paid Search,28,Head Terms,22E37B91-D892-4BF2-904E-2BD70591EB89,ppc_google_ec_generic_headterm_customermatch_mpe,8714,1
13491480,16908856,15,Paid Search,22,Branded,15529311-A748-4E2A-A17B-D2B209CB4BFF,ppc_google_ec_branded_xveriy_2018,23,1
13490707,16908127,15,Paid Search,165,Degree Premier,340FE77F-ABF4-4B3B-9386-EF3D112A0463,ppc_google_ec_degree_counseling_match1plus,8657,1
13490707,16908128,15,Paid Search,165,Degree Premier,340FE77F-ABF4-4B3B-9386-EF3D112A0463,ppc_google_ec_degree_counseling_match1plus,23,1
13490707,16908130,15,Paid Search,165,Degree Premier,340FE77F-ABF4-4B3B-9386-EF3D112A0463,ppc_google_ec_degree_counseling_match1plus,8568,1
13490706,16908131,15,Paid Search,28,Head Terms,22E37B91-D892-4BF2-904E-2BD70591EB89,ppc_google_ec_generic_headterm_customermatch_mpe,8679,1
13490706,16908132,15,Paid Search,28,Head Terms,22E37B91-D892-4BF2-904E-2BD70591EB89,ppc_google_ec_generic_headterm_customermatch_mpe,8252,1
13490708,16908133,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490713,16908138,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13491468,16908865,8,Call Center Partners,16,Non-Job Board - All,7341DE3D-7608-4540-A53B-9781435472F7,Clickspark CC ECS,71,1
13490718,16908141,16,SEO,46,SEO,8E43C61A-7B96-481F-B6E3-6A71A7ABBF95,EC SEO,2,1
13490718,16908142,16,SEO,46,SEO,8E43C61A-7B96-481F-B6E3-6A71A7ABBF95,EC SEO,23,1
13490718,16908143,16,SEO,46,SEO,8E43C61A-7B96-481F-B6E3-6A71A7ABBF95,EC SEO,8657,1
13490718,16908144,16,SEO,46,SEO,8E43C61A-7B96-481F-B6E3-6A71A7ABBF95,EC SEO,91,1
13490721,16908145,12,Online Partners,20,Job Board,148CDA62-B1A5-46C8-AA3A-E4739C704897,Brightfire Online,23,1
13490722,16908146,20,Clicks,168,Clicks,C9B64631-B820-4F31-B333-EE4012E7A20F,PG degree.today,8657,1
13490723,16908147,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8409,1
13490725,16908148,5,Traditional Display,225,Quinst Premier,48CCCDB0-87A7-42D0-BFD5-95042A816AA2,display_ec_quinst_General_CA_tier1,8409,1
13491498,16908875,15,Paid Search,24,Degree,9A278010-0715-4574-A730-6F23DA1ED68F,ppc_google_ec_degree_education_teaching_match1plus,147,1
13490726,16908149,5,Traditional Display,222,MediaAlpha,B6E5E033-AA01-4DB2-9585-9AB8A286FC56,display_ftc_mediaalpha_DMS_TY_medbilling_mpe,8714,1
13490726,16908150,5,Traditional Display,222,MediaAlpha,B6E5E033-AA01-4DB2-9585-9AB8A286FC56,display_ftc_mediaalpha_DMS_TY_medbilling_mpe,23,1
13490747,16908170,15,Paid Search,28,Head Terms,33D3378C-090D-4F51-B8E1-86B47E47489A,ppc_msn_ec_generic_headterm_remarketing,8712,1
13490742,16908172,15,Paid Search,44,FinancialAidV2,E48176C5-9A40-466C-B962-AC3C22B1335C,ppc_google_ec_newfinaid_fafsa_nochat,8657,1
13490748,16908173,15,Paid Search,47,Religion,4099B1B1-2EFC-4889-B1C9-65D06F494E97,ppc_google_ce_theology_notexclusive_mpe,2,1
13490748,16908174,15,Paid Search,47,Religion,4099B1B1-2EFC-4889-B1C9-65D06F494E97,ppc_google_ce_theology_notexclusive_mpe,33,1
13490748,16908175,15,Paid Search,47,Religion,4099B1B1-2EFC-4889-B1C9-65D06F494E97,ppc_google_ce_theology_notexclusive_mpe,8714,1
13490749,16908176,5,Traditional Display,225,Quinst Premier,F74F8141-D738-4C2C-BA31-78133EAF1EB3,display_ec_quinst_nursing_general_tier1,2,1
13491510,16908886,8,Call Center Partners,14,Job Board - All,60C61465-F427-4F8C-9A5E-721B5A5BF57B,AC Media Coral Springs - API,2,1
13490745,16908178,5,Traditional Display,225,Quinst Premier,1F5974F6-5A93-41E3-9B8A-1E8C2DA48F86,display_emd_quinst_psych_tier1_mpe,8657,1
13490751,16908179,12,Online Partners,110,Best Online Universities,EFE21D11-3855-4B2B-9893-2A4C79C646BB,NursingAssistantGuides.com Directory - Jimmy Atkinson,155,0
13490751,16908180,12,Online Partners,110,Best Online Universities,EFE21D11-3855-4B2B-9893-2A4C79C646BB,NursingAssistantGuides.com Directory - Jimmy Atkinson,8252,1
13490752,16908181,7,GDN,8,Financial Aid,F2BBC82E-5732-414F-99CC-84FC5AE0E770,ppcd_gdn_ec_finaid_rsp_mpe,8568,1
13490752,16908182,7,GDN,8,Financial Aid,F2BBC82E-5732-414F-99CC-84FC5AE0E770,ppcd_gdn_ec_finaid_rsp_mpe,8593,1
13490754,16908183,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8409,1
13490755,16908185,20,Clicks,168,Clicks,F9319C4A-61B1-424A-B818-5870DE2EEAE8,post.degree.today_eddy,8680,1
13490753,16908186,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,5079,1
13490756,16908187,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490757,16908188,15,Paid Search,24,Degree,FB66708C-C187-4649-B16A-F31BAB65B923,ppc_google_microsite_bno_lpn,2,1
13490757,16908189,15,Paid Search,24,Degree,FB66708C-C187-4649-B16A-F31BAB65B923,ppc_google_microsite_bno_lpn,71,1
13490759,16908190,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490758,16908191,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,91,1
13490760,16908192,15,Paid Search,44,FinancialAidV2,786B3A68-E875-4919-9CD3-6B3858C5F4F8,ppc_google_ec_newfinaid_fafsa_RLSA_mpe,23,1
13490762,16908194,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8409,1
13490764,16908195,20,Clicks,168,Clicks,9E061C0C-414B-4DF3-AC89-2242C5F99D5B,post.degree.today_Renuant,8680,1
13490765,16908196,20,Clicks,168,Clicks,2EB5AEF0-FB7E-4620-9C48-9CA0E9CBC050,post.degree.today_DMS,8680,1
13490771,16908197,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8655,1
13490772,16908199,5,Traditional Display,74,Campus Explorer,844A3969-3C7C-47B8-9807-B16EDB22292C,display_sc_campusexplorer_crimj_resp,23,1
13490775,16908201,16,SEO,159,GS.com SEO,351C687F-E7A2-42F8-A3AA-31B4D4C792F2,SEO Default,5471,1
13490775,16908202,16,SEO,159,GS.com SEO,351C687F-E7A2-42F8-A3AA-31B4D4C792F2,SEO Default,8714,1
13490922,16908329,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,5345,1
13490923,16908330,15,Paid Search,47,Religion,77EDB5EF-D80D-4B52-9B68-81C6C6139BE6,ppc_google_ce_ministry_notexclusive_mpe,8679,1
13490923,16908331,15,Paid Search,47,Religion,77EDB5EF-D80D-4B52-9B68-81C6C6139BE6,ppc_google_ce_ministry_notexclusive_mpe,8714,1
13490924,16908332,20,Clicks,168,Clicks,C9B64631-B820-4F31-B333-EE4012E7A20F,PG degree.today,8657,1
13490926,16908333,15,Paid Search,52,Generic,E8595F06-9BF6-4EE5-B8D7-31645A3ADCBE,ppc_google_ec_generic_generic_new_mpe,91,1
13490929,16908334,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13490931,16908335,15,Paid Search,44,FinancialAidV2,9C54CC13-1AFB-481A-ACBE-9F4690927406,ppc_google_ec_singlemomgrant_mpe,5345,1
